game_id,game_date,start_time,captured_at,home_team,away_team,home_lag30_winrate,away_lag30_winrate,lag30_winrate_diff,home_lag30_runs_for_avg,away_lag30_runs_for_avg,home_lag30_runs_against_avg,away_lag30_runs_against_avg,lag30_runs_diff,home_rest_days,away_rest_days,rest_diff,home_back2back,away_back2back,back2back_diff,home_games_last_3d,away_games_last_3d,games_last_3d_diff,home_games_last_7d,away_games_last_7d,games_last_7d_diff,rest_pressure_diff,home_log5_strength,away_log5_strength,log5_prob,home_elo_momentum_7d,away_elo_momentum_7d,elo_momentum_7d,home_elo_momentum_30d,away_elo_momentum_30d,elo_momentum_30d,team_form_source_status,team_form_reason,team_form_captured_at
823531,2026-06-21,2026-06-21T17:35:00+00:00,2026-06-21T16:01:38.010521+00:00,New York Yankees,Cincinnati Reds,0.6538,0.3929,0.261,5.7692,3.9286,3.7692,5.0,3.0714,1,1,0,True,True,0,3,2,1,6,6,0,-0.35,0.6538,0.3929,0.7448,0.1667,0.0,0.1667,0.1538,-0.1071,0.261,ok,"recent_schedule_notes=New York Yankees:ok,Cincinnati Reds:ok",2026-06-30T12:09:40.290275+00:00
823532,2026-06-20,2026-06-20T17:35:00+00:00,2026-06-20T16:26:28.968464+00:00,New York Yankees,Cincinnati Reds,0.6538,0.3704,0.2835,5.6923,3.7037,3.4615,5.1111,3.6382,1,1,0,True,True,0,3,2,1,6,6,0,-0.35,0.6538,0.3704,0.7625,0.3333,0.0,0.3333,0.1538,-0.1296,0.2835,ok,"recent_schedule_notes=New York Yankees:ok,Cincinnati Reds:ok",2026-06-30T12:09:40.290275+00:00
823533,2026-06-18,2026-06-18T23:05:00+00:00,2026-06-18T21:26:08.371620+00:00,New York Yankees,Chicago White Sox,0.6538,0.56,0.0938,5.6923,5.12,3.5,4.76,1.8323,1,1,0,True,True,0,2,2,0,5,5,0,0.0,0.6538,0.56,0.5974,0.3,-0.1,0.4,0.1538,0.06,0.0938,ok,"recent_schedule_notes=New York Yankees:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823534,2026-06-19,2026-06-19T23:05:00+00:00,2026-06-19T21:18:55.168367+00:00,New York Yankees,Cincinnati Reds,0.6154,0.4074,0.208,5.5385,4.037,3.5385,5.0741,3.037,1,2,-1,True,False,1,3,2,1,6,6,0,-0.85,0.6154,0.4074,0.6995,0.1667,0.0,0.1667,0.1154,-0.0926,0.208,ok,"recent_schedule_notes=New York Yankees:ok,Cincinnati Reds:ok",2026-06-30T12:09:40.290275+00:00
823535,2026-06-16,2026-06-16T23:05:00+00:00,2026-06-16T21:14:10.018628+00:00,New York Yankees,Chicago White Sox,0.6154,0.6,0.0154,5.3462,5.24,3.7308,4.44,0.8154,2,2,0,False,False,0,2,2,0,5,5,0,0.0,0.6154,0.6,0.5161,0.3,0.3,0.0,0.1154,0.1,0.0154,ok,"recent_schedule_notes=New York Yankees:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823536,2026-06-17,2026-06-17T23:05:00+00:00,2026-06-17T22:49:45.131796+00:00,New York Yankees,Chicago White Sox,0.6538,0.56,0.0938,5.5769,4.96,3.5385,4.6,1.6785,1,1,0,True,True,0,2,2,0,5,5,0,0.0,0.6538,0.56,0.5974,0.3,0.1,0.2,0.1538,0.06,0.0938,ok,"recent_schedule_notes=New York Yankees:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823537,2026-06-07,2026-06-07T17:35:00+00:00,2026-06-07T10:56:39.401112+00:00,New York Yankees,Boston Red Sox,0.4444,0.4583,-0.0139,4.4815,3.9583,3.963,3.6667,0.2269,2,2,0,False,False,0,2,2,0,6,5,1,-0.15,0.4444,0.4583,0.486,-0.1667,0.1,-0.2667,-0.0556,-0.0417,-0.0139,ok,"recent_schedule_notes=New York Yankees:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
823538,2026-06-05,2026-06-05T23:05:00+00:00,2026-06-05T21:25:18.854859+00:00,New York Yankees,Boston Red Sox,0.4643,0.44,0.0243,4.5714,3.92,3.9286,3.72,0.4429,1,1,0,True,True,0,3,3,0,8,6,2,-0.3,0.4643,0.44,0.5245,0.0,0.0,0.0,-0.0357,-0.06,0.0243,ok,"recent_schedule_notes=New York Yankees:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
823539,2026-06-06,2026-06-06T23:35:00+00:00,2026-06-06T13:40:39.003341+00:00,New York Yankees,Boston Red Sox,0.4643,0.44,0.0243,4.6429,3.96,3.8929,3.84,0.63,1,1,0,True,True,0,3,3,0,8,6,2,-0.3,0.4643,0.44,0.5245,-0.125,0.1667,-0.2917,-0.0357,-0.06,0.0243,ok,"recent_schedule_notes=New York Yankees:ok,Boston Red Sox:ok",2026-06-30T12:09:40.290275+00:00
823540,2026-06-03,2026-06-03T23:05:00+00:00,2026-06-03T21:48:35.136209+00:00,New York Yankees,Cleveland Guardians,0.5,0.6296,-0.1296,5.0357,4.1481,3.8929,3.8148,0.8095,1,1,0,True,True,0,3,2,1,7,5,2,-0.65,0.5,0.6296,0.3704,0.0714,0.1,-0.0286,0.0,0.1296,-0.1296,ok,"recent_schedule_notes=New York Yankees:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823541,2026-06-02,2026-06-02T23:05:00+00:00,2026-06-02T23:02:12.073800+00:00,New York Yankees,Cleveland Guardians,0.5357,0.5926,-0.0569,5.2857,3.8519,3.6786,3.9259,1.6812,2,2,0,False,False,0,4,2,2,7,5,2,-1.0,0.5357,0.5926,0.4424,0.2143,-0.1,0.3143,0.0357,0.0926,-0.0569,ok,"recent_schedule_notes=New York Yankees:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823542,2026-06-04,2026-06-04T17:35:00+00:00,2026-06-04T14:58:51.159192+00:00,New York Yankees,Cleveland Guardians,0.4643,0.6667,-0.2024,4.75,4.2593,4.0357,3.7407,0.1958,1,1,0,True,True,0,2,2,0,7,5,2,-0.3,0.4643,0.6667,0.3023,-0.0714,0.1,-0.1714,-0.0357,0.1667,-0.2024,ok,"recent_schedule_notes=New York Yankees:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823608,2026-06-28,2026-06-28T17:40:00+00:00,2026-06-28T16:20:35.050103+00:00,New York Mets,Philadelphia Phillies,0.4062,0.6207,-0.2144,4.25,5.0345,5.0,4.4483,-1.3362,1,1,0,True,True,0,3,3,0,8,7,1,-0.15,0.4062,0.6207,0.2948,-0.375,0.2143,-0.5893,-0.0938,0.1207,-0.2144,ok,"recent_schedule_notes=New York Mets:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823609,2026-06-27,2026-06-27T20:10:00+00:00,2026-06-27T18:12:17.625259+00:00,New York Mets,Philadelphia Phillies,0.3871,0.6429,-0.2558,4.1935,5.1429,5.0968,4.3929,-1.6532,1,1,0,True,True,0,4,3,1,8,7,1,-0.5,0.3871,0.6429,0.2597,-0.5,0.3571,-0.8571,-0.1129,0.1429,-0.2558,ok,"recent_schedule_notes=New York Mets:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823610,2026-06-26,2026-06-26T23:10:00+00:00,2026-06-26T22:20:58.424642+00:00,New York Mets,Philadelphia Phillies,0.4194,0.6429,-0.2235,4.2903,5.1786,5.0968,4.3571,-1.6279,1,1,0,True,True,0,4,3,1,7,6,1,-0.5,0.4194,0.6429,0.2863,-0.5,0.3333,-0.8333,-0.0806,0.1429,-0.2235,ok,"recent_schedule_notes=New York Mets:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823611,2026-06-24,2026-06-24T23:10:00+00:00,2026-06-24T21:40:46.563377+00:00,New York Mets,Chicago Cubs,0.4333,0.4865,-0.0532,4.2,4.7568,4.9333,4.4054,-1.0847,1,1,0,True,True,0,3,2,1,6,7,-1,-0.2,0.4333,0.4865,0.4467,-0.1667,0.2143,-0.381,-0.0667,-0.0135,-0.0532,ok,"recent_schedule_notes=New York Mets:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823612,2026-06-25,2026-06-25T23:10:00+00:00,2026-06-25T22:27:03.058701+00:00,New York Mets,Chicago Cubs,0.4194,0.5263,-0.107,4.2581,5.1316,5.1935,4.4474,-1.6197,1,1,0,True,True,0,4,4,0,7,7,0,0.0,0.4194,0.5263,0.3939,-0.3571,0.3571,-0.7143,-0.0806,0.0263,-0.107,ok,"recent_schedule_notes=New York Mets:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823613,2026-06-24,2026-06-24T17:10:00+00:00,2026-06-24T14:48:33.571584+00:00,New York Mets,Chicago Cubs,0.4333,0.4865,-0.0532,4.2,4.7568,4.9333,4.4054,-1.0847,1,1,0,True,True,0,3,2,1,6,7,-1,-0.2,0.4333,0.4865,0.4467,-0.1667,0.2143,-0.381,-0.0667,-0.0135,-0.0532,ok,"recent_schedule_notes=New York Mets:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823614,2026-06-23,2026-06-23T23:10:00+00:00,2026-06-23T21:04:58.426477+00:00,New York Mets,Chicago Cubs,0.4333,0.4595,-0.0261,4.0,4.6486,4.7667,4.4595,-0.9559,1,1,0,True,True,0,3,2,1,6,8,-2,-0.05,0.4333,0.4595,0.4736,-0.1667,0.125,-0.2917,-0.0667,-0.0405,-0.0261,ok,"recent_schedule_notes=New York Mets:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823615,2026-06-14,2026-06-14T17:40:00+00:00,2026-06-14T12:01:32.809155+00:00,New York Mets,Atlanta Braves,0.4516,0.6154,-0.1638,4.2258,4.6538,4.3226,3.7692,-0.9814,1,1,0,True,True,0,3,2,1,7,5,2,-0.65,0.4516,0.6154,0.3398,-0.0714,-0.1,0.0286,-0.0484,0.1154,-0.1638,ok,"recent_schedule_notes=New York Mets:ok,Atlanta Braves:ok",2026-06-30T12:09:40.290275+00:00
823616,2026-06-13,2026-06-13T20:10:00+00:00,2026-06-13T14:54:26.594670+00:00,New York Mets,Atlanta Braves,0.4839,0.5769,-0.0931,4.4839,4.5385,4.3548,3.8077,-0.6017,1,1,0,True,True,0,3,2,1,8,5,3,-0.8,0.4839,0.5769,0.4074,0.0,-0.1,0.1,-0.0161,0.0769,-0.0931,ok,"recent_schedule_notes=New York Mets:ok,Atlanta Braves:ok",2026-06-30T12:09:40.290275+00:00
823617,2026-06-12,2026-06-12T23:15:00+00:00,2026-06-12T21:52:30.159126+00:00,New York Mets,Atlanta Braves,0.4839,0.6154,-0.1315,4.3548,4.5,4.2581,3.5769,-0.8263,1,2,-1,True,False,1,3,2,1,8,5,3,-1.3,0.4839,0.6154,0.3695,0.0,0.1,-0.1,-0.0161,0.1154,-0.1315,ok,"recent_schedule_notes=New York Mets:ok,Atlanta Braves:ok",2026-06-30T12:09:40.290275+00:00
823618,2026-06-10,2026-06-10T23:10:00+00:00,2026-06-10T21:27:34.957253+00:00,New York Mets,St. Louis Cardinals,0.5,0.56,-0.06,4.6,4.36,4.0333,4.0,0.2067,1,1,0,True,True,0,3,2,1,8,6,2,-0.65,0.5,0.56,0.44,0.0,0.5,-0.5,0.0,0.06,-0.06,ok,"recent_schedule_notes=New York Mets:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823619,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,New York Mets,St. Louis Cardinals,0.4839,0.5769,-0.0931,4.5161,4.5385,4.1935,3.9231,-0.2928,1,1,0,True,True,0,2,2,0,7,6,1,-0.15,0.4839,0.5769,0.4074,-0.0714,0.5,-0.5714,-0.0161,0.0769,-0.0931,ok,"recent_schedule_notes=New York Mets:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823620,2026-06-09,2026-06-09T23:10:00+00:00,2026-06-09T22:25:45.628325+00:00,New York Mets,St. Louis Cardinals,0.5,0.52,-0.02,4.6333,4.16,3.9667,4.12,0.6267,2,2,0,False,False,0,4,3,1,9,6,3,-0.8,0.5,0.52,0.48,-0.0556,0.3333,-0.3889,0.0,0.02,-0.02,ok,"recent_schedule_notes=New York Mets:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823621,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T16:07:50.641249+00:00,New York Mets,Miami Marlins,0.5556,0.3929,0.1627,4.5556,4.0714,4.0741,4.8214,1.2315,1,1,0,True,True,0,2,2,0,6,6,0,0.0,0.5556,0.3929,0.6589,0.0,-0.1667,0.1667,0.0556,-0.1071,0.1627,ok,"recent_schedule_notes=New York Mets:ok,Miami Marlins:ok",2026-06-30T12:09:40.290275+00:00
823622,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,New York Mets,Miami Marlins,0.5185,0.4074,0.1111,4.4815,4.1852,4.2222,4.7778,0.8519,1,1,0,True,True,0,2,2,0,6,6,0,0.0,0.5185,0.4074,0.6104,-0.1667,0.0,-0.1667,0.0185,-0.0926,0.1111,ok,"recent_schedule_notes=New York Mets:ok,Miami Marlins:ok",2026-06-30T12:09:40.290275+00:00
823686,2026-06-28,2026-06-28T18:10:00+00:00,2026-06-28T16:20:35.050103+00:00,Minnesota Twins,Colorado Rockies,0.5294,0.5111,0.0183,6.2059,5.6444,6.1471,5.9111,0.3255,1,1,0,True,True,0,3,3,0,8,10,-2,0.3,0.5294,0.5111,0.5183,0.0,0.0,0.0,0.0294,0.0111,0.0183,ok,"recent_schedule_notes=Minnesota Twins:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
823688,2026-06-26,2026-06-27T00:10:00+00:00,2026-06-26T22:20:58.424642+00:00,Minnesota Twins,Colorado Rockies,0.4848,0.5,-0.0152,5.8182,5.2727,6.2424,5.7045,0.0076,2,2,0,False,False,0,2,4,-2,8,10,-2,1.0,0.4848,0.5,0.4848,-0.125,0.2,-0.325,-0.0152,0.0,-0.0152,ok,"recent_schedule_notes=Minnesota Twins:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
823689,2026-06-27,2026-06-27T23:10:00+00:00,2026-06-27T22:11:05.103138+00:00,Minnesota Twins,Colorado Rockies,0.5152,0.5,0.0152,6.0303,5.4318,6.0303,5.8182,0.3864,1,1,0,True,True,0,2,3,-1,8,10,-2,0.65,0.5152,0.5,0.5152,0.0,0.1,-0.1,0.0152,0.0,0.0152,ok,"recent_schedule_notes=Minnesota Twins:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
823690,2026-06-23,2026-06-23T23:40:00+00:00,2026-06-23T23:14:51.379243+00:00,Minnesota Twins,Los Angeles Dodgers,0.5294,0.675,-0.1456,5.8235,4.7,5.9118,3.45,-1.3382,1,1,0,True,True,0,5,5,0,10,10,0,0.0,0.5294,0.675,0.3514,0.2,0.2,0.0,0.0294,0.175,-0.1456,ok,"recent_schedule_notes=Minnesota Twins:ok,Los Angeles Dodgers:ok",2026-06-30T12:09:40.290275+00:00
823691,2026-06-24,2026-06-24T23:40:00+00:00,2026-06-24T23:14:43.118520+00:00,Minnesota Twins,Los Angeles Dodgers,0.5,0.675,-0.175,5.7353,4.875,6.1176,3.5,-1.7574,1,1,0,True,True,0,4,4,0,9,9,0,0.0,0.5,0.675,0.325,0.0556,0.1667,-0.1111,0.0,0.175,-0.175,ok,"recent_schedule_notes=Minnesota Twins:ok,Los Angeles Dodgers:ok",2026-06-30T12:09:40.290275+00:00
823692,2026-06-22,2026-06-22T23:40:00+00:00,2026-06-22T23:27:07.473559+00:00,Minnesota Twins,Los Angeles Dodgers,0.5588,0.675,-0.1162,5.9118,4.925,5.9118,3.5,-1.425,1,1,0,True,True,0,5,5,0,10,10,0,0.0,0.5588,0.675,0.3788,0.3,0.2,0.1,0.0588,0.175,-0.1162,ok,"recent_schedule_notes=Minnesota Twins:ok,Los Angeles Dodgers:ok",2026-06-30T12:09:40.290275+00:00
823693,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Minnesota Twins,St. Louis Cardinals,0.4667,0.5185,-0.0519,4.5333,4.963,5.7,4.3333,-1.7963,1,1,0,True,True,0,4,4,0,7,7,0,0.0,0.4667,0.5185,0.4483,-0.0714,0.0714,-0.1429,-0.0333,0.0185,-0.0519,ok,"recent_schedule_notes=Minnesota Twins:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823694,2026-06-13,2026-06-13T18:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Minnesota Twins,St. Louis Cardinals,0.4828,0.5385,-0.0557,4.4828,4.6923,5.3448,4.0769,-1.4775,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.4828,0.5385,0.4444,-0.0714,0.2143,-0.2857,-0.0172,0.0385,-0.0557,ok,"recent_schedule_notes=Minnesota Twins:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823695,2026-06-12,2026-06-13T00:10:00+00:00,2026-06-12T23:22:44.338782+00:00,Minnesota Twins,St. Louis Cardinals,0.4483,0.5385,-0.0902,4.3448,4.4615,5.3793,3.9615,-1.5345,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.4483,0.5385,0.4105,-0.0714,0.3571,-0.4286,-0.0517,0.0385,-0.0902,ok,"recent_schedule_notes=Minnesota Twins:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
823696,2026-06-07,2026-06-07T18:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Minnesota Twins,Kansas City Royals,0.5172,0.3103,0.2069,4.3103,3.4138,4.6897,4.8966,1.1034,1,1,0,True,True,0,4,4,0,8,8,0,0.0,0.5172,0.3103,0.7042,0.0,0.0,0.0,0.0172,-0.1897,0.2069,ok,"recent_schedule_notes=Minnesota Twins:ok,Kansas City Royals:ok",2026-06-30T12:09:40.290275+00:00
823697,2026-06-06,2026-06-06T18:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Minnesota Twins,Kansas City Royals,0.5,0.2857,0.2143,4.3929,3.5,4.8929,5.1071,1.1071,1,1,0,True,True,0,3,3,0,7,8,-1,0.15,0.5,0.2857,0.7143,-0.0714,-0.125,0.0536,0.0,-0.2143,0.2143,ok,"recent_schedule_notes=Minnesota Twins:ok,Kansas City Royals:ok",2026-06-30T12:09:40.290275+00:00
823698,2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T22:20:52.609536+00:00,Minnesota Twins,Kansas City Royals,0.5,0.2857,0.2143,4.4643,3.3214,5.1429,4.9286,0.9286,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.5,0.2857,0.7143,-0.2143,-0.2143,0.0,0.0,-0.2143,0.2143,ok,"recent_schedule_notes=Minnesota Twins:ok,Kansas City Royals:ok",2026-06-30T12:09:40.290275+00:00
823699,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-05T23:08:37.410209+00:00,Minnesota Twins,Kansas City Royals,0.4643,0.2857,0.1786,4.2857,3.4286,5.3214,5.0357,0.5714,1,1,0,True,True,0,3,3,0,7,8,-1,0.15,0.4643,0.2857,0.6842,-0.2143,-0.125,-0.0893,-0.0357,-0.2143,0.1786,ok,"recent_schedule_notes=Minnesota Twins:ok,Kansas City Royals:ok",2026-06-30T12:09:40.290275+00:00
823700,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Minnesota Twins,Chicago White Sox,0.5185,0.5926,-0.0741,4.5556,5.1852,5.0,4.4815,-1.1481,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.5185,0.5926,0.4254,-0.2143,0.2143,-0.4286,0.0185,0.0926,-0.0741,ok,"recent_schedule_notes=Minnesota Twins:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823701,2026-06-03,2026-06-03T17:40:00+00:00,2026-06-03T14:02:07.840520+00:00,Minnesota Twins,Chicago White Sox,0.5185,0.5926,-0.0741,4.6296,5.2222,5.037,4.5556,-1.0741,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.5185,0.5926,0.4254,-0.2143,0.2143,-0.4286,0.0185,0.0926,-0.0741,ok,"recent_schedule_notes=Minnesota Twins:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823702,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Minnesota Twins,Chicago White Sox,0.4815,0.6296,-0.1481,4.3704,5.1111,5.1852,4.1481,-1.7778,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.4815,0.6296,0.3533,-0.3571,0.3571,-0.7143,-0.0185,0.1296,-0.1481,ok,"recent_schedule_notes=Minnesota Twins:ok,Chicago White Sox:ok",2026-06-30T12:09:40.290275+00:00
823768,2026-06-30,2026-06-30T23:40:00+00:00,2026-06-30T11:49:41.773066+00:00,Milwaukee Brewers,Cincinnati Reds,0.625,0.3793,0.2457,6.125,3.8966,4.375,4.8621,2.7155,1,1,0,True,True,0,3,3,0,6,6,0,0.0,0.625,0.3793,0.7317,0.1667,-0.1667,0.3333,0.125,-0.1207,0.2457,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Cincinnati Reds:ok",2026-06-30T12:09:40.290275+00:00
823769,2026-06-28,2026-06-28T18:10:00+00:00,2026-06-28T16:20:35.050103+00:00,Milwaukee Brewers,Chicago Cubs,0.6364,0.5263,0.11,6.0606,5.0263,4.5455,4.2632,0.752,1,1,0,True,True,0,2,3,-1,6,7,-1,0.5,0.6364,0.5263,0.6117,0.3333,0.3571,-0.0238,0.1364,0.0263,0.11,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823770,2026-06-27,2026-06-27T23:10:00+00:00,2026-06-27T22:11:05.103138+00:00,Milwaukee Brewers,Chicago Cubs,0.6562,0.5263,0.1299,6.1875,5.0,4.4375,4.2632,1.0132,1,1,0,True,True,0,2,4,-2,6,7,-1,0.85,0.6562,0.5263,0.6321,0.3333,0.2143,0.119,0.1562,0.0263,0.1299,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823771,2026-06-29,2026-06-29T23:40:00+00:00,2026-06-29T23:06:24.565239+00:00,Milwaukee Brewers,Cincinnati Reds,0.6061,0.3793,0.2268,6.0,3.8621,4.5455,4.8621,2.4545,1,1,0,True,True,0,3,3,0,6,6,0,0.0,0.6061,0.3793,0.7157,0.1667,-0.1667,0.3333,0.1061,-0.1207,0.2268,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Cincinnati Reds:ok",2026-06-30T12:09:40.290275+00:00
823772,2026-06-18,2026-06-18T18:10:00+00:00,2026-06-18T15:44:17.819682+00:00,Milwaukee Brewers,Cleveland Guardians,0.6875,0.4615,0.226,6.1875,3.0,4.375,4.1154,2.9279,1,1,0,True,True,0,2,2,0,6,4,2,-0.3,0.6875,0.4615,0.7196,0.1667,0.0,0.1667,0.1875,-0.0385,0.226,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823773,2026-06-26,2026-06-26T23:45:00+00:00,2026-06-26T22:20:58.424642+00:00,Milwaukee Brewers,Chicago Cubs,0.6562,0.5526,0.1036,6.0625,5.2105,4.4062,4.2105,0.6562,2,1,1,False,True,-1,2,4,-2,6,7,-1,1.35,0.6562,0.5526,0.6071,0.1667,0.3571,-0.1905,0.1562,0.0526,0.1036,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Chicago Cubs:ok",2026-06-30T12:09:40.290275+00:00
823774,2026-06-17,2026-06-17T23:40:00+00:00,2026-06-17T22:49:45.131796+00:00,Milwaukee Brewers,Cleveland Guardians,0.6875,0.5,0.1875,6.1875,3.1538,4.3438,3.8462,2.5361,1,1,0,True,True,0,2,1,1,7,4,3,-0.8,0.6875,0.5,0.6875,-0.0714,0.0,-0.0714,0.1875,0.0,0.1875,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823775,2026-06-16,2026-06-16T23:40:00+00:00,2026-06-16T21:14:10.018628+00:00,Milwaukee Brewers,Cleveland Guardians,0.6562,0.5385,0.1178,6.25,3.5,4.4688,3.8846,2.1659,2,3,-1,False,False,0,2,1,1,8,4,4,-1.1167,0.6562,0.5385,0.6207,-0.125,0.0,-0.125,0.1562,0.0385,0.1178,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
823776,2026-06-13,2026-06-13T23:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Milwaukee Brewers,Philadelphia Phillies,0.697,0.6429,0.0541,6.0606,3.8929,4.1818,3.4643,1.4502,1,1,0,True,True,0,4,2,2,11,6,5,-1.45,0.697,0.6429,0.561,0.1364,0.0,0.1364,0.197,0.1429,0.0541,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823777,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Milwaukee Brewers,Philadelphia Phillies,0.6667,0.6429,0.0238,6.0909,4.1071,4.4242,3.7143,1.2738,1,1,0,True,True,0,3,2,1,10,6,4,-0.95,0.6667,0.6429,0.5263,0.0,0.1667,-0.1667,0.1667,0.1429,0.0238,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823778,2026-06-12,2026-06-12T23:40:00+00:00,2026-06-12T23:22:44.338782+00:00,Milwaukee Brewers,Philadelphia Phillies,0.6667,0.6429,0.0238,5.9091,3.9286,4.2727,3.3571,1.0649,1,2,-1,True,False,1,5,2,3,11,6,5,-2.3,0.6667,0.6429,0.5263,0.1364,0.1667,-0.0303,0.1667,0.1429,0.0238,ok,"recent_schedule_notes=Milwaukee Brewers:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823779,2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T17:48:36.964964+00:00,Milwaukee Brewers,San Francisco Giants,0.7692,0.3448,0.4244,4.6923,4.7586,2.7308,6.1379,3.3408,1,1,0,True,True,0,3,3,0,7,8,-1,0.15,0.7692,0.3448,0.8636,0.2143,-0.25,0.4643,0.2692,-0.1552,0.4244,ok,"recent_schedule_notes=Milwaukee Brewers:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823780,2026-06-03,2026-06-03T23:40:00+00:00,2026-06-03T21:48:35.136209+00:00,Milwaukee Brewers,San Francisco Giants,0.7692,0.3448,0.4244,4.8077,4.8276,2.9231,6.2069,3.2639,1,1,0,True,True,0,3,4,-1,7,8,-1,0.5,0.7692,0.3448,0.8636,0.3571,-0.375,0.7321,0.2692,-0.1552,0.4244,ok,"recent_schedule_notes=Milwaukee Brewers:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823781,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Milwaukee Brewers,San Francisco Giants,0.7308,0.3448,0.3859,4.1154,4.7241,2.8846,5.6207,2.1273,1,1,0,True,True,0,4,5,-1,7,8,-1,0.5,0.7308,0.3448,0.8376,0.3571,-0.375,0.7321,0.2308,-0.1552,0.3859,ok,"recent_schedule_notes=Milwaukee Brewers:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
